token_id,frequency
38099,334395
38100,515885
38101,1044160
38102,1232073
38103,124947
38104,1425355
38105,984213
38106,164078
38107,266342
38108,1561710
38109,1155281
38110,237939
38111,254472
38112,529077
38113,159485
38114,327289
38115,583274
38116,634145
38117,179535
38118,241855
38119,357892
38120,839574
38121,1561501
38122,760716
38123,1241572
38124,1001584
38125,263591
38126,587555
38127,1199857
38128,220711
38129,193583
38130,876565
38131,931097
38132,140161
38133,1232590
38134,1082985
38135,1089585
38136,983998
38137,80862
38138,709044
38139,1065772
38140,393357
38141,1122290
38142,911933
38143,312355
38144,1796619
38145,156718
38146,3753162
38147,1733443
38148,629490
38149,1161505
38150,1392603
38151,25531
38152,501474
38153,684821
38154,781712
38155,634592
38156,1055362
38157,464335
38158,561311
38159,220752
38160,535393
38161,1160248
38162,247566
38163,1530968
38164,658911
38165,1294608
38166,504300
38167,503926
38168,874610
38169,1541496
38170,517534
38171,486229
38172,685791
38173,9758
38174,1423425
38175,968443
38176,1342368
38177,470266
38178,569467
38179,187128
38180,180870
38181,1181952
38182,962032
38183,358924
38184,339403
38185,570833
38186,1247231
38187,193525
38188,857846
38189,1113115
38190,785416
38191,1235007
38192,107929
38193,523337
38194,3357531
38195,1592333
38196,34828
38197,914013
38198,766603
38199,1621747
38200,1085003
38201,236653
38202,107064
38203,1157778
38204,674291
38205,860367
38206,406333
38207,1853955
38208,882587
38209,1494739
38210,567099
38211,730579
38212,662052
38213,840488
38214,194727
38215,1369724
38216,473842
38217,235001
38218,435544
38219,1535268
38220,565638
38221,600997
38222,700588
38223,823076
38224,1308518
38225,171855
38226,1398614
38227,1157237
38228,242160
38229,23841
38230,1038492
38231,233619
38232,1282515
38233,1439068
38234,1968258
38235,657492
38236,1218384
38237,1016612
38238,3147469
38239,253298
38240,1906933
38241,850803
38242,782146
38243,612387
38244,535230
38245,943444
38246,603860
38247,1098868
38248,906651
38249,285948
38250,1396413
38251,747156
38252,1043271
38253,1073011
38254,1217124
38255,516426
38256,927578
38257,38733
38258,185957
38259,294001
38260,1142377
38261,441232
38262,253053
38263,245647
38264,2053927
38265,482012
38266,998805
38267,1461142
38268,628838
38269,372292
38270,482794
38271,846481
38272,363446
38273,868225
38274,858745
38275,750442
38276,2038190
38277,310740
38278,1165082
38279,1577750
38280,453878
38281,828273
38282,557376
38283,552420
38284,231100
38285,82471
38286,1027394
38287,1583987
38288,590562
38289,1098270
38290,255304
38291,524281
38292,1285051
38293,84986
38294,322753
38295,963478
38296,1039220
38297,647224
38298,1687817
38299,417122
38300,1725350
38301,296870
38302,1121300
38303,1156990
38304,843317
38305,886226
38306,733179
38307,433037
38308,1005477
38309,619857
38310,1067797
38311,273018
38312,908512
38313,773475
38314,488830
38315,1470394
38316,267232
38317,1528647
38318,268132
38319,97208
38320,55766
38321,174688
38322,679788
38323,1961866
38324,141826
38325,860505
38326,805112
38327,1064
38328,771445
38329,669096
38330,1821651
38331,3499678
38332,463616
38333,555348
38334,430415
38335,271431
38336,856478
38337,958054
38338,224409
38339,1527147
38340,1005698
38341,207072
38342,759466
38343,959882
38344,1450221
38345,245391
38346,703978
38347,758782
38348,539932
38349,1119673
38350,953037
38351,775733
38352,581980
38353,179908
38354,941600
38355,1025572
38356,1147843
38357,774282
38358,1860505
38359,816566
38360,304991
38361,999302
38362,249943
38363,730719
38364,910907
38365,637875
38366,59905
38367,763405
38368,1345886
38369,457624
38370,933349
38371,870369
38372,1598754
38373,952211
38374,522274
38375,167871
38376,1293822
38377,56494
38378,642531
38379,540576
38380,254061
38381,497478
38382,101141
38383,617016
38384,914995
38385,853207
38386,392995
38387,1429940
38388,1399382
38389,652679
38390,614636
38391,659072
38392,814817
38393,1150453
38394,811431
38395,272990
38396,54436
38397,447257
38398,317007
38399,1378376
38400,77299
38401,1495888
38402,148380
38403,1277458
38404,982656
38405,1437932
38406,890858
38407,1259045
38408,802195
38409,201965
38410,593126
38412,1565152
38413,751496
38414,119580
38415,1788292
38416,1200484
38417,659982
38418,476665
38419,1491419
38420,1356996
38421,76261
38422,713460
38423,617207
38424,1910975
38425,815284
38426,819084
38427,945906
38428,382940
38429,289556
38430,409895
38431,207561
38432,878817
38433,422726
38434,357170
38435,1085311
38436,942353
38437,868985
38439,498839
38440,838755
38441,705328
38442,50997
38443,15273
38444,42828
38445,842346
38446,1779582
38447,496582
38448,474540
38449,354937
38450,369223
38451,76531
38452,1519941
38453,1714455
38454,1633125
38455,539997
38456,790889
38457,715339
38458,2441885
38459,671584
38460,299088
38461,328458
38462,933460
38463,139690
38464,362226
38465,447167
38466,854931
38467,1001706
38468,692531
38469,67530
38470,547306
38471,682068
38472,615751
38473,1046098
38474,659505
38476,1123349
38477,455263
38478,938654
38479,858413
38480,1008998
38481,243424
38482,1247447
38483,790654
38484,417825
38485,190105
38486,1582807
38487,1026552
38488,883132
38489,456156
38490,1103711
38491,1251220
38492,375536
38493,1216986
38494,1467709
38495,1262589
38496,1188585
38497,201394
38498,520996
38499,871114
38500,599593
38501,296253
38502,1096644
38503,331770
38504,218909
38505,765887
38506,503085
38507,430565
38508,364010
38509,825517
38510,751248
38511,1885985
38512,734514
38513,219635
38514,1290611
38515,840253
38516,279860
38517,648571
38518,357486
38519,1340083
38520,256390
38521,256766
38522,878019
38523,1149863
38524,994525
38525,3532693
38526,885116
38527,601875
38528,436785
38529,1295059
38530,1623964
38532,346718
38533,758698
38534,460191
38535,215683
38536,407079
38537,720249
38538,965944
38539,1221306
38540,767558
38541,1568515
38542,851031
38543,429010
38544,740486
38545,954189
38546,749735
38547,1010916
38548,455791
38549,1255889
38550,1061163
38551,1479353
38552,244407
38553,1203670
38554,953110
38555,1057615
38556,251293
38557,192403
38558,1231958
38559,1034734
38560,24618
38561,617653
38562,849788
38563,799161
38564,328183
38565,1844912
38566,856142
38567,1082300
38568,27006
38569,170025
38570,564967
38571,916952
38573,116114
38574,1369947
38575,290709
38576,857177
38577,808526
38578,264480
38579,1486369
38580,936672
38581,1537545
38582,827989
38583,1494584
38584,1063252
38585,687206
38586,406574
38587,396696
38588,2061469
38589,1427610
38590,365505
38591,205960
38592,1086029
38593,585650
38594,672564
38595,745415
38596,1232475
38597,782208
38598,1051957
38599,482947
38600,1608481
38601,820774
38602,1087692
38603,607200
38604,379893
38605,510392
38606,154079
38607,332341
38608,1206433
38609,248725
38610,264625
38611,964297
38612,844705
38613,297450
38614,267874
38615,700698
38616,446965
38617,181732
38618,734509
38619,409925
38620,1047740
38621,811967
38622,861850
38623,348422
38624,622462
38625,635930
38626,518640
38627,231597
38628,582995
38629,557534
38630,1302149
38631,701467
38632,84439
38633,1149366
38634,2634134
38635,1103513
38636,77210
38637,1123962
38638,122127
38639,1145083
38640,939923
38641,237391
38642,448348
38643,1144620
38644,560007
38645,1034003
38646,907924
38647,795219
38648,789554
38649,1979172
38650,681607
38651,114190
38652,101095
38653,256657
38654,471519
38655,772712
38656,1805024
38657,839014
38658,1765582
38659,541069
38660,524682
38661,2495986
38662,509012
38663,1062506
38664,960926
38665,474094
38666,485404
38667,556163
38668,788479
38669,1177171
38670,543761
38671,1467877
38672,723865
38673,220774
38674,711404
38675,250495
38676,2081053
38677,457929
38678,615117
38680,253843
38681,993649
38682,776248
38683,1367486
38684,1021213
38686,374348
38687,814247
38688,663810
38689,390017
38690,331559
38691,524001
38692,2249886
38693,381773
38694,653564
38695,1129827
38696,825703
38697,415907
38698,468450
38699,176376
38700,707559
38701,629815
38702,174362
38703,703037
38704,254106
38705,548702
38706,676135
38707,805586
38708,1589992
38709,635308
38711,808765
38712,903573
38713,1158794
38714,767721
38715,1237398
38716,2772571
38717,228130
38718,1664243
38719,504854
38720,608578
38721,1602031
38722,1177703
38723,170117
38724,922061
38725,549267
38726,224107
38727,625099
38728,1450553
38729,868369
38730,525759
38731,1269783
38732,497292
38733,1931736
38734,708418
38735,927313
38736,126500
38737,1012267
38738,1813002
38739,252465
38740,540920
38741,566502
38742,660952
38743,1683621
38744,396969
38745,828920
38746,1584453
38748,795010
38749,328466
38750,328990
38751,962955
38752,1126821
38753,1110355
38754,1056048
38755,626839
38756,220495
38757,1099418
38758,977052
38759,145605
38760,522455
38761,436106
38762,643851
38763,1328735
38764,46492
38765,348562
38766,838348
38767,786957
38768,553824
38769,2086683
38770,1054897
38771,1357700
38772,1368758
38773,1225831
38774,1082260
38775,503070
38776,306635
38777,650457
38778,1362048
38779,806087
38780,482141
38781,486761
38782,1672234
38783,964732
38784,205991
38785,1551596
38786,1814053
38787,249995
38788,1523568
38789,1097831
38790,209621
38791,242596
38792,779600
38793,1275553
38794,215766
38795,703750
38796,150350
38797,421600
38798,464851
38799,1175277
38800,774388
38801,275835
38802,940709
38803,191764
38804,193139
38805,1287274
38806,533313
38807,2271462
38808,466869
38809,701177
38810,662878
38811,2446575
38812,1849986
38813,375228
38814,1064222
38815,738153
38816,2224024
38817,980188
38818,2725677
38819,361727
38820,313895
38821,593711
38822,338758
38823,239664
38824,717944
38825,555904
38826,526051
38828,1701319
38829,1673247
38830,762367
38831,1282973
38832,265261
38833,30867
38834,416996
38835,869829
38836,610752
38837,792310
38838,240705
38839,501571
38840,177536
38841,423530
38842,956017
38843,290479
38844,1209486
38845,415046
38846,1190213
38847,324161
38848,257188
38849,191024
38850,23702
38851,119402
38852,451871
38853,882993
38854,859991
38855,1028254
38856,1124027
38857,1878113
38858,127493
38859,1582639
38860,1064850
38861,1110797
38862,494695
38863,563305
38864,761258
38865,2279481
38866,748416
38867,331278
38868,498553
38869,270690
38870,875504
38871,627652
38872,1173309
38873,388334
38874,442269
38875,506200
38876,1167413
38877,1071549
38878,610067
38879,1182040
38880,236576
38881,983023
38882,1289053
38883,833213
38884,870396
38885,744763
38886,569407
38887,454507
38888,321072
38889,313399
38890,624008
38891,243298
38892,420403
38893,796906
38894,195950
38895,819906
38896,681530
38897,521844
38898,711300
38899,795163
38900,830310
38901,414929
38902,390991
38903,104892
38904,925296
38905,1255108
38906,310651
38907,852612
38908,722100
38909,674519
38910,1508873
38911,1132748
38912,1218091
38914,398054
38915,420542
38916,993286
38917,1108064
38918,758065
38919,848560
38920,894032
38921,996552
38922,357903
38923,886442
38924,1133094
38925,559648
38926,329496
38927,452138
38928,1985621
38929,75568
38930,665723
38931,474436
38932,194934
38933,976458
38934,123299
38935,261131
38936,761263
38937,1624762
38938,566190
38939,238237
38940,445364
38941,353046
38942,889312
38943,95759
38944,45833
38945,197610
38946,1310075
38947,300872
38948,806329
38949,861731
38950,1056144
38951,493412
38952,1040210
38953,1044522
38954,757114
38955,955399
38956,2011342
38957,521764
38958,1582378
38959,429821
38960,875679
38961,186338
38962,305237
38963,220814
38964,611415
38965,772499
38966,265387
38967,1215205
38968,201489
38969,1405853
38970,336986
38971,808578
38972,1053741
38973,1150249
38974,755756
38975,1683933
38976,945550
38977,657278
38978,300186
38979,131179
38980,172418
38981,334822
38982,894108
38983,1746286
38984,1630800
38985,1449219
38986,510929
38987,1608077
38988,325637
38989,1564739
38990,263745
38991,219159
38992,1524684
38993,2218668
38994,1447948
38995,319648
38996,871743
38997,1030219
38998,1437581
38999,800621
39000,956756
39001,959486
39002,577203
39003,1020402
39004,795413
39005,352245
39006,529633
39007,595795
39008,1468484
39009,265343
39010,859431
39011,784150
39012,810546
39013,585397
39014,587174
39015,1213778
39016,1139790
39017,148517
39018,1469668
39019,1048753
39020,802778
39021,972624
39022,189925
39023,1153185
39024,563728
39025,1127838
39026,542914
39027,330874
39028,327911
39029,1107689
39030,1405038
39031,317096
39032,330812
39033,1712647
39034,1150341
39035,884009
39036,729696
39037,1271973
39038,1819668
39039,329443
39040,670579
39041,251695
39042,115722
39043,664462
39044,227638
39045,804303
39046,193538
39047,719103
39048,66738
39049,51958
39050,1461873
39051,408055
39052,280796
39053,1497939
39054,1020769
39055,1682148
39056,157855
39057,343765
39058,60212
39059,253086
39060,99072
39061,891088
39062,1455366
39063,1212217
39064,1058277
39065,158929
39066,555036
39067,1866241
39068,614964
39069,418385
39070,1051903
39071,1173752
39072,2748592
39073,2207281
39074,1003850
39075,1908987
39076,330754
39077,30031
39078,649933
39079,741204
39080,682310
39081,1130275
39082,1129105
39084,784967
39085,578349
39086,223166
39087,268413
39088,1160781
39089,675742
39090,949404
39091,598653
39092,1726554
39093,355921
39094,607494
39095,1217647
39096,231725
39097,2196501
39098,854618
39099,199723
39100,2151845
39101,977866
39102,161951
39103,1192593
39104,624642
39105,1895834
39106,160094
39107,631665
39108,555600
39109,725872
39110,368388
39111,45790
39112,1357469
39113,990679
39114,1128702
39115,138036
39116,500604
39117,700661
39118,607811
39119,795943
39120,671264
39121,1260929
39122,96413
39123,2139927
39124,228134
39125,220677
39126,249744
39127,114073
39128,1292135
39129,396998
39130,214100
39131,585677
39132,210767
39133,767443
39134,462991
39135,422983
39136,678105
39137,1473488
39138,1248229
39139,1085401
39140,805381
39141,297153
39142,738044
39143,717348
39144,658391
39145,944354
39146,136552
39147,567912
39148,329342
39149,302845
39150,950214
39151,351691
39152,1234075
39153,413904
39154,360871
39155,1010579
39156,484079
39157,706809
39158,638769
39159,823549
39160,1149426
39161,659765
39162,269400
39163,1131597
39164,470437
39165,862248
39166,668819
39167,985096
39168,583423
39169,852340
39170,101857
39171,1735436
39172,242771
39173,282590
39174,483803
39175,516111
39176,373879
39177,610311
39178,295860
39179,633788
39180,743384
39181,642101
39182,1181924
39183,113494
39184,1685265
39185,915082
39186,829057
39187,943664
39188,584208
39189,1503607
39190,1827050
39191,2045406
39192,358758
39193,537594
39194,1079287
39195,1023618
39196,1118138
39197,319548
39198,335570
39199,903856
39200,257223
39201,566445
39202,337283
39203,2048977
39204,1561118
39205,896124
39206,1155922
39207,1803802
39208,614053
39209,155797
39210,1206634
39211,177436
39212,1824659
39213,606729
39214,830046
39215,1641489
39216,433999
39217,1645670
39218,475066
39219,1858498
39220,566752
39221,878994
39222,1240871
39223,1620791
39224,645362
39225,1645449
39226,618602
39227,592337
39228,625951
39230,1976089
39231,332257
39232,480778
39233,981307
39234,143240
39235,533404
39236,1040824
39237,1155751
39238,476037
39239,1288760
39240,840398
39241,486302
39242,74871
39243,616501
39244,322417
39245,849206
39246,683858
39247,1242999
39248,1662886
39249,1052036
39250,489428
39251,380559
39252,665307
39253,219085
39254,1950059
39255,667865
39256,618137
39257,472189
39258,541672
39259,1787377
39260,651264
39261,88820
39262,934966
39263,977817
39264,531913
39265,601373
39266,983955
39267,1115562
39268,796892
39269,156343
39270,970587
39271,1553547
39272,39004
39273,348618
39274,1405657
39275,149476
39276,974458
39277,93578
39278,1032129
39279,1011476
39280,980367
39281,163440
39282,308641
39283,254906
39284,572783
39285,939103
39286,697195
39287,1128831
39288,689083
39289,254455
39290,523627
39291,20872
39292,687381
39293,967560
39294,52840
39295,729411
39296,775216
39297,580784
39298,123789
39299,163249
39300,26856
39301,565000
39302,772898
39304,117669
39305,412848
39306,400463
39307,737323
39308,1335934
39309,1209185
39311,956827
39312,737629
39313,655229
39314,1712366
39315,395213
39316,1009567
39317,906942
39318,24319
39319,786506
39320,816102
39321,601293
39322,567667
39323,534789
39324,989224
39325,534771
39326,723151
39327,1080415
39328,309364
39329,811706
39330,391933
39331,2095242
39332,682247
39333,557057
39334,1230104
39335,1102473
39336,1028121
39337,346261
39338,315025
39339,1114186
39340,678616
39341,1192546
39342,346101
39343,1532988
39344,440433
39345,714825
39346,458594
39347,1301919
39348,212596
39349,742758
39350,548401
39351,976753
39352,205898
39353,405174
39354,354640
39355,790388
39356,674061
39357,300229
39358,227776
39359,1319354
39360,602306
39361,2000301
39362,109072
39363,715287
39364,1033004
39365,1286483
39366,287439
39367,1241106
39368,248484
39369,609689
39370,1292886
39371,2313359
39372,684498
39373,980884
39374,564115
39375,380568
39376,656183
39377,618987
39378,494398
39379,134113
39380,684957
39381,759073
39382,872138
39383,343109
39384,1371221
39385,274283
39386,413897
39387,541307
39388,37090
39389,36828
39390,375819
39391,292369
39392,702044
39393,240900
39394,678482
39395,873282
39396,1360608
39397,1017852
39398,1355810
39399,529299
39400,768454
39401,308425
39402,161702
39403,2686548
39404,407619
39405,352961
39406,260037
39407,1069448
39408,837306
39409,413267
39410,414022
39411,988831
39412,250543
39413,1027922
39414,1159505
39415,906032
39416,126344
39417,888349
39418,425594
39419,743240
39420,1004949
39421,42822
39422,202702
39423,73739
39424,2080344
39425,236795
39426,1848983
39428,305407
39429,408842
39430,1081793
39431,388114
39432,1084919
39433,582118
39434,140880
39435,488305
39436,628359
39437,847868
39438,1561898
39439,1669745
39440,544314
39441,1038733
39442,776625
39443,890784
39444,765882
39445,825328
39446,861955
39447,1542678
39448,926402
39449,828135
39450,968191
39451,705810
39452,687517
39453,474268
39455,797464
39456,3349935
39457,1009500
39458,871807
39459,719207
39460,712107
39461,41102
39462,342278
39463,1198349
39464,1235180
39465,565500
39466,880110
39467,39215
39468,130763
39469,726662
39470,2439809
39471,470632
39473,261050
39474,211451
39475,238836
39476,336339
39477,2058068
39478,142498
39479,1111069
39480,594089
39481,1148838
39482,697373
39483,505819
39484,505888
39485,43422
39486,1327889
39487,815530
39488,947143
39489,173476
39490,452497
39491,883048
39492,1356397
39493,895087
39494,1257288
39495,624091
39496,498576
39497,670801
39498,306988
39499,450124
39500,1069477
39501,636829
39502,434759
39503,1282718
39504,555181
39505,938076
39506,302698
39507,251160
39508,550861
39509,1126759
39510,191415
39511,278460
39512,693007
39513,825113
39514,311293
39515,191316
39516,256146
39517,527773
39518,132435
39519,242475
39520,340763
39521,589588
39522,180527
39523,1550549
39524,1396193
39525,277214
39526,439751
39527,685091
39528,1243835
39529,1802522
39530,2116571
39531,1186128
39532,1328472
39533,821975
39534,922162
39535,1299084
39536,773445
39537,110131
39538,202087
39539,221938
39540,667017
39541,531230
39542,535048
39543,372509
39544,1048112
39545,74024
39546,165765
39547,822127
39548,224657
39549,367837
39550,155341
39551,2079522
39552,1005780
39553,1199936
39554,776597
39555,674653
39556,1859543
39557,1276808
39558,287903
39559,819695
39560,679474
39561,890763
39562,978204
39563,1721940
39564,385208
39565,1019272
39566,685263
39567,1095922
39568,1427123
39569,491673
39570,339855
39571,1222174
39572,596438
39573,1077489
39574,872495
39575,799186
39576,1754524
39577,1383384
39578,548309
39579,400145
39580,1796436
39581,1263006
39582,1202765
39583,250440
39584,864644
39585,854267
39587,633840
39588,527861
39589,1192243
39590,875888
39591,270062
39592,159568
39593,164448
39594,518398
39595,486139
39596,1064337
39597,738125
39598,160716
39599,323764
39600,723211
39601,154857
39602,850276
39603,193333
39604,57858
39605,1732564
39606,491386
39607,1861335
39608,1684320
39609,995733
39610,572039
39611,381983
39612,448289
39613,216694
39615,370923
39616,592216
39617,331516
39618,954211
39619,684199
39620,325946
39621,311904
39622,2088188
39623,733428
39624,758298
39625,1169728
39626,27530
39627,2126438
39628,875152
39629,639517
39630,540133
39631,552287
39632,2226760
39633,393593
39634,608150
39635,1084330
39636,92369
39637,2088614
39638,1331917
39639,870306
39640,979218
39641,416672
39642,1152343
39643,1487760
39644,149041
39645,1527129
39646,145240
39647,834524
39648,654576
39649,356489
39650,508901
39651,558318
39652,1072564
39653,712776
39654,1156631
39655,572921
39656,261458
39657,1125126
39658,579602
39659,738650
39660,553482
39661,1834605
39662,372786
39663,471048
39664,766787
39665,1034114
39666,787723
39667,640878
39668,415799
39669,1625466
39670,1048714
39671,206938
39672,168835
39673,590551
39674,1124955
39675,1763534
39676,1558412
39677,189451
39678,1078744
39679,181406
39680,1229861
39681,950314
39682,1588748
39683,643730
39684,514864
39685,635521
39686,413639
39687,147093
39688,1431717
39689,704894
39690,250920
39691,344599
39692,96476
39693,317176
39694,1031995
39695,368234
39696,1987690
39697,342448
39698,1420299
39699,1178160
39700,191602
39701,917973
39702,798615
39703,318685
39704,581164
39705,523756
39706,497030
39707,939415
39708,843643
39709,971631
39710,947565
39711,2217979
39712,525968
39713,454408
39714,1945755
39715,227231
39716,328969
39717,629948
39718,590123
39719,1081009
39720,658326
39721,715906
39722,932734
39723,633337
39724,388881
39725,781292
39726,196676
39727,340217
39728,893273
39729,175858
39730,1255179
39731,970544
39732,1311945
39733,1478047
39734,218173
39735,577596
39736,872935
39737,969742
39738,861240
39739,765412
39741,1900108
39742,1394741
39744,778589
39745,485167
39746,1124210
39747,785430
39748,259038
39749,1440494
39750,1252265
39751,404780
39752,943048
39753,262830
39754,748564
39755,212629
39756,308201
39757,1404230
39758,449967
39759,709249
39760,1195985
39761,1269303
39762,339999
39763,620211
39764,703681
39765,596753
39766,1116512
39767,1665416
39768,235127
39769,57870
39770,518363
39771,552053
39772,1013872
39773,627147
39774,972461
39775,259565
39776,371623
39777,922766
39778,300484
39779,117881
39780,1550439
39781,1317609
39782,357889
39783,957673
39784,265262
39785,1033485
39786,558622
39787,349916
39788,244001
39789,422647
39790,1387102
39791,260040
39792,747798
39793,1243836
39794,1035075
39795,863838
39796,1382652
39797,1694100
39798,626239
39799,979585
39800,1386978
39801,1217164
39802,222534
39803,1654494
39804,176654
39805,1345756
39806,517882
39807,412975
39808,1060904
39809,1331242
39810,180752
39811,285765
39812,511715
39813,155956
39814,198289
39815,356942
39816,1063873
39817,825840
39818,291673
39819,1036204
39820,675362
39821,1045258
39822,805495
39823,1025844
39824,760017
39825,794104
39826,789877
39827,1022552
39828,384628
39829,132373
39830,262447
39831,2176637
39832,770734
39833,651729
39834,6660
39835,596212
39836,412830
39837,536838
39838,860524
39839,1261542
39840,472054
39841,1052309
39842,710897
39843,725036
39844,410220
39845,777840
39846,716294
39847,200105
39848,659737
39849,370962
39850,348526
39851,250296
39852,857663
39853,229006
39854,791961
39855,427581
39856,1145034
39857,383408
39858,1535927
39859,501665
39860,880564
39861,495599
39862,661540
39863,1149600
39864,43899
39865,737310
39866,1266560
39867,135823
39868,602486
39869,1797828
39870,1635773
39871,525622
39872,594369
39873,291491
39874,1012216
39875,627838
39876,878900
39877,1120093
39878,745651
39879,497864
39880,786772
39881,225338
39882,983222
39883,711941
39884,190035
39885,117044
39886,977387
39887,609358
39888,1125652
39889,613969
39890,1449924
39891,2646877
39892,1076256
39893,1090847
39894,1123959
39895,1173559
39896,1225393
39897,249480
39898,1664900
39899,898162
39900,943628
39901,1041283
39902,224943
39903,675513
39904,941276
39905,217643
39906,1109887
39907,740538
39908,380992
39909,170278
39910,500373
39911,714246
39912,1072941
39913,856456
39914,1423122
39915,1172274
39916,1898717
39917,999737
39918,177628
39919,1171966
39920,137371
39921,1706598
39923,776396
39924,250656
39925,425128
39926,1337829
39927,1918920
39928,1226463
39929,350322
39930,676178
39931,957802
39932,167328
39933,1653858
39934,327514
39935,996980
39936,450347
39937,645877
39938,145283
39939,48147
39940,945006
39941,1104666
39942,1013996
39943,1243648
39944,1963951
39946,418402
39947,499769
39948,310173
39949,215510
39950,723402
39951,567723
39952,1321274
39953,257917
39954,924621
39955,219967
39956,293175
39957,259024
39958,33148
39959,1216266
39960,605991
39961,458668
39962,260275
39963,31369
39964,111379
39965,1558993
39966,67421
39967,1129744
39968,602275
39969,1642593
39970,466571
39971,234292
39972,87543
39973,636874
39974,1536355
39975,388029
39976,869935
39977,785531
39978,1357845
39979,767205
39980,210554
39981,1318935
39982,1107482
39983,233581
39984,89342
39985,405722
39986,250839
39987,221835
39988,843804
39989,562494
39990,642825
39991,100161
39993,1122420
39994,1245802
39995,2327087
39996,611718
39997,245644
39998,597109
39999,266444
40000,147930
40001,318318
40002,112162
40003,1340289
40004,799263
40005,444307
40006,680822
40007,248602
40008,229301
40009,609816
40010,317705
40011,1800699
40012,1095407
40013,1141452
40014,434792
40015,786288
40016,768709
40017,428904
40018,361474
40019,766709
40020,445830
40021,975492
40022,1200681
40023,195711
40024,166586
40025,277571
40026,670146
40027,607505
40028,809996
40029,700532
40030,1050576
40031,779102
40032,577184
40033,689918
40034,268976
40035,1849824
40036,327686
40037,1190579
40038,432679
40039,1426133
40040,2069670
40041,312642
40042,219005
40043,886533
40044,190413
40045,327497
40046,2027669
40047,118147
40048,1621949
40049,927200
40050,1309344
40051,74316
40052,43022
40053,711696
40054,252320
40055,741608
40056,791276
40057,452677
40058,820544
40059,894324
40060,700115
40061,1722796
40062,229149
40063,45417
40064,934143
40065,1157357
40066,1128077
40067,113744
40068,1668778
40069,2578379
40070,813122
40071,371733
40072,1125996
40073,190941
40074,709989
40075,543704
40076,328627
40077,746041
40078,668919
40079,347048
40080,329898
40081,804750
40082,475414
40083,830347
40084,721989
40085,127795
40086,205668
40087,1215748
40088,1141167
40089,193641
40090,271129
40091,452916
40092,659746
40093,760714
40094,585592
40095,403900
40096,979760
40097,582020
40098,464857
40099,221332
40100,461727
40101,553215
40102,269508
40103,967221
40104,553906
40105,726896
40106,656135
40107,677840
40108,859867
40109,136937
40110,757720
40111,831860
40112,1017823
40113,967063
40114,776074
40115,1161924
40116,1707577
40117,224738
40118,438240
40119,251327
40120,613528
40121,244237
40122,1983429
40123,296810
40124,239157
40125,124180
40126,709144
40127,893364
40128,958023
40129,852999
40130,27997
40131,177606
40132,825129
40133,1634070
40134,456824
40135,1025547
40136,376056
40137,189120
40138,1030662
40139,831074
40140,914178
40141,499938
40142,27360
40143,1400338
40144,1350129
40145,1028026
40146,57211
40147,276208
40148,690887
40149,144473
40150,404751
40151,795996
40152,1124846
40153,411237
40154,1353664
40155,1534804
40156,612886
40157,893038
40158,43044
40159,1228329
40160,760186
40161,114322
40162,226755
40163,296995
40164,4128506
40165,207774
40166,554188
40167,1991319
40168,789889
40169,44431
40170,703533
40171,143513
40172,1076057
40173,268151
40174,1513393
40175,207260
40176,819940
40177,933806
40178,2873249
40179,465790
40180,2213323
40181,377571
40182,734504
40183,508816
40184,458238
40185,909524
40186,618334
40187,279330
40188,152341
40189,570815
40190,237567
40191,245647
40192,696702
40193,1240081
40194,593831
40195,585527
40196,554308
40197,246694
40198,21926
40199,1004368
40200,207355
40201,196589
40202,1369270
40203,568374
40204,1478420
40205,591521
40206,1191473
40207,525829
40208,673122
40209,612369
40210,288953
40211,1328653
40212,839474
40213,347170
40214,541211
40215,534967
40216,1631825
40217,1520848
40218,116799
40219,1150963
40220,884358
40221,625109
40222,309521
40223,930349
40224,724133
40225,977416
40226,106793
40227,43601
40228,834583
40229,714360
40230,193098
40231,512056
40232,659185
40233,758756
40234,621644
40235,500393
40236,1486329
40237,84108
40238,806385
40239,1216003
40240,672769
40241,1801292
40242,498023
40243,1822445
40244,1146950
40245,1155322
40246,734545
40247,1789477
40248,371654
40249,1326486
40250,931904
40251,16806
40252,526746
40253,589578
40254,2664792
40255,1144711
40256,1032656
40257,654086
40258,879812
40259,880125
40260,717841
40261,1139869
40262,708776
40263,496920
40264,326980
40265,497346
40266,915315
40267,705811
40268,1071494
40269,1328177
40270,438679
40271,626558
40272,19211
40273,358612
40274,1293563
40275,253275
40276,854837
40277,1265392
40278,657909
40279,1144198
40280,544870
40281,169098
40282,1352103
40283,1240487
40284,487209
40285,745549
40286,331335
40287,92101
40288,151981
40289,848319
40290,1131223
40291,13639
40292,199069
40293,1155842
40294,437549
40295,717630
40296,296919
40297,375353
40298,407317
40299,205849
40300,795198
40301,52927
40302,430531
40303,197856
40304,1269239
40305,1085948
40306,120106
40307,216379
40308,1827219
40309,1068488
40310,658056
40311,297958
40312,500678
40313,213247
40314,138030
40315,601069
40316,1125739
40317,652509
40318,1542673
40319,1815911
40320,922852
40321,893737
40322,366236
40323,1975963
40324,962366
40325,1357987
40326,1900739
40327,1382531
40328,343732
40329,171004
40330,754736
40331,818404
40332,691448
40333,890244
40334,1012205
40335,728378
40336,948591
40337,731469
40338,522505
40339,1029634
40340,286790
40341,356646
40342,247356
40343,451711
40344,188889
40345,646144
40346,177978
40347,743516
40348,462182
40349,126412
40350,520871
40351,1064812
